tripid,userid,name,trippointid,lat,lon,speed,recordedtimestamp,sequence,enginerpm,shorttermfuelbank,longtermfuelbank,throttleposition,relativethrottleposition,runtime,distancewithmil,engineload,mafflowrate,outsidetemperature,enginefuelrate


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ae163d64-e74f-47a5-b01f-35075e5c98b3,47.679174999553453,-122.1037676608712,-255,2018-03-14T00:24:09.3359990Z,1446,-255,12,-255,-255,2,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b7b56760-3ae5-45fe-ab1d-b88e16b4e8bc,47.679174999553453,-122.1037676608712,-255,2018-03-14T00:24:09.3645730Z,1447,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,238c408f-3f7c-4347-9ff5-000533fcf640,47.6792507885122,-122.10367687262013,22,2018-03-14T00:24:10.3282420Z,1448,7,-255,-255,3,-255,-255,-255,20,39,,1105


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a8f64460-1427-4a99-b2d0-28a811a94c34,47.6792507885122,-122.10367687262013,-255,2018-03-14T00:24:10.3575170Z,1449,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,fc7707ee-0e72-4b8a-96a5-b024b283aae2,47.679327709010757,-122.10358496331402,12,2018-03-14T00:24:11.3213430Z,1450,10,1772,0,-255,39,-3,1084,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a1c5d305-2ad9-448d-bc7a-f137d80a55dc,47.679327709010757,-122.10358496331402,-255,2018-03-14T00:24:11.3476170Z,1451,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,680d7276-5f7e-47e2-9eb2-ff1a914fb82b,47.679405144467061,-122.1034968711197,-255,2018-03-14T00:24:12.3382410Z,1452,-255,12,-255,-255,3,6,18,7,0,,1773


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6adcb9fd-a90f-4612-93b8-6d2a98668434,47.679405144467061,-122.1034968711197,-255,2018-03-14T00:24:12.3661910Z,1453,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,448004a9-1238-4958-8931-675f8d00e552,47.679485726123261,-122.10341017827453,15,2018-03-14T00:24:13.3319700Z,1454,5,-255,-255,-1,-255,-255,-255,15,39,,1153


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,072b4ce3-2598-4ef4-a1d4-52aa48ca851b,47.679485726123261,-122.10341017827453,-255,2018-03-14T00:24:13.3621850Z,1455,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,86fe5cbe-03b8-400f-8db2-2aa644c1d069,47.67956240469443,-122.10332269569626,8,2018-03-14T00:24:14.3334200Z,1456,0,1775,-255,12,19,-3,38,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,48dcbfa6-a85e-4cc1-adb9-2edead0cf1a3,47.67956240469443,-122.10332269569626,-255,2018-03-14T00:24:14.3622120Z,1457,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7c163e46-4e6e-483c-93f7-141993d6bdf5,47.679638866900291,-122.10322982367276,-255,2018-03-14T00:24:15.3403350Z,1458,-255,-255,-255,-255,16,-255,5,-255,6,,0


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9bc11d99-dda1-43dd-926d-bdab8f0300f9,47.679638866900291,-122.10322982367276,-255,2018-03-14T00:24:15.3667880Z,1459,-255,-255,-255,-255,-255,-255,-255,12,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,317d7df1-aa2b-4042-9ad1-d368a9d63025,47.679717224133789,-122.10313591182208,-255,2018-03-14T00:24:16.3250880Z,1460,13,-255,4,-255,-255,-255,-255,-255,1069,,-3


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,72ffac8e-304c-4f4f-a2ea-a48f0a9bc311,47.679717224133789,-122.10313591182208,-255,2018-03-14T00:24:16.3628300Z,1461,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0fa400f3-6e13-41dc-9360-e2bec4cc8445,47.67979449989582,-122.10304605288333,-1,2018-03-14T00:24:17.2217820Z,1462,0,15,1779,-3,-255,1077,37,38,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,55c19089-c9b4-44ba-8859-a21e99434b32,47.67979449989582,-122.10304605288333,-255,2018-03-14T00:24:17.2394370Z,1463,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,502d3f43-62a0-474e-8e63-740d1a020b82,47.679869378023739,-122.10295611056357,5,2018-03-14T00:24:18.3402360Z,1464,-255,-255,-255,12,16,-255,7,-255,10,,0


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,41ad4bc4-68c1-4d41-bcb4-8d94405de925,47.679869378023739,-122.10295611056357,-255,2018-03-14T00:24:18.3749000Z,1465,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,444a4bed-1956-4d38-bf80-86e2a73cbbe7,47.679946359102956,-122.10286795725023,-255,2018-03-14T00:24:19.3308730Z,1466,-255,-255,7,-255,24,-255,-255,12,-255,,-3


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2ee7df9e-2e73-418f-ab03-2c3d01753dfb,47.679946359102956,-122.10286795725023,-255,2018-03-14T00:24:19.3571190Z,1467,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,fdf5e452-6f34-4381-b72d-d5493eb195b7,47.680020989434205,-122.10278047191692,-255,2018-03-14T00:24:20.3485590Z,1468,-255,-255,-255,19,-255,-3,-255,1782,1084,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,24714fcc-08d3-4e34-8668-7813934799f3,47.680020989434205,-122.10278047191692,-255,2018-03-14T00:24:20.3804240Z,1469,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,38b2db47-417a-472c-80a5-84dd546b8e2a,47.68009269609982,-122.10269087671901,-255,2018-03-14T00:24:21.3423150Z,1470,-255,0,-255,-255,-255,-255,-255,-255,-255,,1068


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,78f20b63-78b1-40ed-b2d8-6d6b914013fa,47.68009269609982,-122.10269087671901,-255,2018-03-14T00:24:21.3676060Z,1471,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4f06ea63-530b-4db4-871a-87d67228656d,47.68016435334615,-122.10260248381321,-6,2018-03-14T00:24:22.3398390Z,1472,2,14,1784,0,-255,-255,-255,36,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b6f56984-29e6-4eef-b227-8a8ca6fa41c8,47.68016435334615,-122.10260248381321,-255,2018-03-14T00:24:22.3716700Z,1473,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,85b3e83f-179a-416c-b1b0-5f669ec43b6b,47.680235695890012,-122.10251681277684,4,2018-03-14T00:24:23.3343110Z,1474,0,-255,-255,12,14,-255,36,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9ba6e76c-f184-475c-a559-50db2a1a8b20,47.680235695890012,-122.10251681277684,-255,2018-03-14T00:24:23.3601410Z,1475,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,42d6abc1-09e5-46dc-804d-9122fc076d6c,47.680304585373847,-122.10243073363715,-255,2018-03-14T00:24:24.3337660Z,1476,-255,-255,-255,-255,13,-255,4,12,4,,0


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,98618b63-2302-4930-bdc5-a9915fb65e73,47.680304585373847,-122.10243073363715,-255,2018-03-14T00:24:24.3631440Z,1477,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,102da299-8d99-4a97-92c5-e1b11f8a512e,47.680373554676393,-122.10234027913656,-5,2018-03-14T00:24:25.3344430Z,1478,13,14,4,0,-255,-255,-255,34,942,,0


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,78308494-f0f8-4d6c-93a0-08170e0ca117,47.680373554676393,-122.10234027913656,-255,2018-03-14T00:24:25.3648880Z,1479,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a53a0c34-ae20-48ce-8e7f-980aa58647b2,47.680441667432568,-122.1022553028524,-255,2018-03-14T00:24:26.3368720Z,1480,12,-255,1787,-255,1174,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,7386a26a-3077-4c55-a715-bab04aa3999f,47.680441667432568,-122.1022553028524,-255,2018-03-14T00:24:26.3689590Z,1481,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3cb4d01e-8752-4eda-9577-525737e214b3,47.680503608924113,-122.10217313715304,-255,2018-03-14T00:24:27.3174280Z,1482,-255,5,-255,5,0,14,-5,0,1789,,15


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,68080513-f9e3-4ef1-b185-07a9233a0230,47.680503608924113,-122.10217313715304,-255,2018-03-14T00:24:27.3429630Z,1483,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4f516590-26d1-4b64-8320-ed4fecf470c8,47.680561870839405,-122.10209687272456,4,2018-03-14T00:24:28.3311440Z,1484,-255,-255,12,14,-255,-255,-255,-255,14,,28


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2a89dd96-7b9f-43ef-8c9a-e95900e43631,47.680561870839405,-122.10209687272456,-255,2018-03-14T00:24:28.3605940Z,1485,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,631aa17c-1f9a-4903-b450-04113a6197dd,47.680614382540931,-122.10202918508934,-255,2018-03-14T00:24:29.3444340Z,1486,12,0,4,-255,864,0,0,1790,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5366c083-1612-4c36-8fd6-d5e0ee87ac60,47.680614382540931,-122.10202918508934,-255,2018-03-14T00:24:29.3702300Z,1487,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,d2e54162-a7fd-418b-b656-60684a94ff5a,47.680663922512196,-122.10196522007152,-255,2018-03-14T00:24:30.3353550Z,1488,-255,6,-255,4,-255,14,-7,0,1792,,14


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,56ae4aed-ea9d-45be-add2-a3865e3ef907,47.680663922512196,-122.10196522007152,-255,2018-03-14T00:24:30.3676180Z,1489,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,4f75343f-6dd6-4437-8a4e-74ec6095bdb4,47.680711665325276,-122.1019037532527,-255,2018-03-14T00:24:31.3435400Z,1490,-255,-255,11,-255,-3,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,a7d32d6c-6362-4dbb-9774-88cd068ed0fb,47.680711665325276,-122.1019037532527,-255,2018-03-14T00:24:31.3781500Z,1491,-255,-255,-255,-255,-255,-255,-255,-255,-255,,23


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,20b56f84-a453-44cd-a2fc-49ff9746e1f4,47.680763898837654,-122.10185459922715,5,2018-03-14T00:24:32.3148760Z,1492,-255,1794,-255,2,-255,-255,-255,15,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0350a5e9-b03f-4207-8b82-1a3eead8e4ae,47.680763898837654,-122.10185459922715,-255,2018-03-14T00:24:32.3435890Z,1493,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,688c8a5d-d7a4-4af9-b07b-540b331cc742,47.68081046014359,-122.10180340980608,5,2018-03-14T00:24:33.3348800Z,1494,0,-255,-255,-255,-255,-3,22,-255,-255,,15


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3f8a027c-2710-478b-9708-dd4e79766e97,47.68081046014359,-122.10180340980608,-255,2018-03-14T00:24:33.3635250Z,1495,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,96f93a1d-b841-44f6-ada6-60b4d99ff02d,47.680853720590427,-122.10175141277506,-255,2018-03-14T00:24:34.2996130Z,1496,-255,4,11,5,-3,14,-7,0,1795,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e1cb3be7-269f-4840-99df-168da387d8b7,47.680853720590427,-122.10175141277506,-255,2018-03-14T00:24:34.3316340Z,1497,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,ffe9b605-a32f-49e0-ab55-c1af5f4cfc2b,47.680895560636678,-122.10169885217719,4,2018-03-14T00:24:35.3003490Z,1498,-255,-255,-255,13,-255,-255,-255,-255,14,,20


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b6dbb6e8-eb1d-43de-97d8-61cf8f517acb,47.680895560636678,-122.10169885217719,-255,2018-03-14T00:24:35.3326890Z,1499,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6ec5f2bf-3891-4929-9df7-5ca6c23bc35f,47.680937738589733,-122.10164553511285,11,2018-03-14T00:24:36.3095820Z,1500,5,1797,0,-255,20,-3,983,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,691245d4-2670-4454-9de5-986e8ad524b3,47.680937738589733,-122.10164553511285,-255,2018-03-14T00:24:36.3460380Z,1501,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8f18de9e-6e3f-43bb-9978-8d1d53a834a8,47.680980087467432,-122.10159448055056,-255,2018-03-14T00:24:37.3092000Z,1502,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f32bae4f-f598-49ad-ad1a-53222c28f902,47.680980087467432,-122.10159448055056,-255,2018-03-14T00:24:37.3369630Z,1503,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3d67ba62-62f9-493f-8dee-043777c20aec,47.681022053603627,-122.1015463986207,-255,2018-03-14T00:24:38.3155170Z,1504,-255,-255,-255,-255,8,-255,-255,-255,11,,1799


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,f78a906b-9a86-4f26-a482-df9cebe20d93,47.681022053603627,-122.1015463986207,-255,2018-03-14T00:24:38.3453360Z,1505,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,67a67d55-976c-4486-908a-157f42f30b66,47.681063643528624,-122.10149966156577,-255,2018-03-14T00:24:39.2935650Z,1506,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3f04d53c-a51b-4c56-a05a-80d55abf56c0,47.681063643528624,-122.10149966156577,-255,2018-03-14T00:24:39.3279450Z,1507,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,62449ae3-220c-4164-9c02-9d2e2074ed74,47.681104776498529,-122.101453562046,-255,2018-03-14T00:24:40.2527780Z,1508,-1,8,24,-255,-255,-255,-255,1105,-3,,3


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,af9a2446-277a-4338-8441-c02c02d17691,47.681104776498529,-122.101453562046,-255,2018-03-14T00:24:40.2826910Z,1509,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,1014a343-0532-4c5f-a595-d1239d9216a1,47.681145544910791,-122.10140916398738,0,2018-03-14T00:24:41.3023870Z,1510,1803,21,10,5,-255,21,15,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,c8144665-fe6c-4367-b054-82996877e2ed,47.681145544910791,-122.10140916398738,-255,2018-03-14T00:24:41.3278960Z,1511,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,12b60e47-3966-46f9-99c3-caa5255e7ac8,47.68118719440541,-122.10136222413533,-255,2018-03-14T00:24:42.3105390Z,1512,-255,-255,-255,-255,-255,-255,11,-255,-255,,11


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,78fa8882-356b-4548-bec6-dddb88f4e480,47.68118719440541,-122.10136222413533,-255,2018-03-14T00:24:42.3404860Z,1513,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,2145b6fa-b161-4385-87e6-b21deaec1c08,47.681226298636815,-122.101309652777,-255,2018-03-14T00:24:43.3040170Z,1514,-255,13,0,-255,-255,-255,-255,-3,-4,,13


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,fb84153d-638f-4e04-b47f-0dcb0e5cd9c5,47.681226298636815,-122.101309652777,-255,2018-03-14T00:24:43.3290080Z,1515,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b3bd98db-163c-4249-9092-a560eeab45b8,47.681269882922408,-122.10126164637987,-255,2018-03-14T00:24:44.3032960Z,1516,0,804,1806,-3,-255,795,18,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,5ed46cc4-9d5d-4c1c-b773-f189ff167e69,47.681269882922408,-122.10126164637987,-255,2018-03-14T00:24:44.3336400Z,1517,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,3c7e3992-359d-40dc-9fcc-9dd01504da80,47.681305450952721,-122.10120753800246,4,2018-03-14T00:24:45.3121290Z,1518,-255,-255,-255,11,14,-255,-255,-255,-255,,0


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,6e0c6ae7-d2ae-41ed-83b5-d989d81c4a6c,47.681305450952721,-122.10120753800246,-255,2018-03-14T00:24:45.3377140Z,1519,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,33c00cfa-8e59-45d2-bfef-7dc7b103608f,47.681361889469073,-122.10112287535368,3,2018-03-14T00:24:47.2029800Z,1520,18,17,6,-255,14,-255,4,8,707,,-3


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e7ac022c-a363-4fc3-b9a2-07c410fcb26b,47.681361889469073,-122.10112287535368,-255,2018-03-14T00:24:47.2208300Z,1521,-255,-255,-255,-3,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,9ab1af38-dc4f-4a78-8574-d0802a170e56,47.681393771005567,-122.10106870844655,7,2018-03-14T00:24:49.1806710Z,1522,0,-255,1809,11,18,-255,6,11,6,,0


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,db96b0b0-9790-4b5d-9bdf-2748e9d7faf8,47.681393771005567,-122.10106870844655,-255,2018-03-14T00:24:49.2079970Z,1523,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,aee303bd-3209-4703-9a09-10f1d13af195,47.68143262679223,-122.1010186590473,0,2018-03-14T00:24:57.1631390Z,1524,1816,0,16,6,-255,11,-255,698,-1,,6


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,8414c589-8e2d-4e52-9b9a-417ece7572af,47.68143262679223,-122.1010186590473,-255,2018-03-14T00:24:57.1801100Z,1525,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,18d98428-3c48-4468-9847-96dcf1d05584,47.681466028842991,-122.10096004991611,16,2018-03-14T00:25:01.1805680Z,1526,4,-1,701,1821,-255,0,12,-255,-255,,20


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,647b4c96-444c-4e26-8053-6bf344a87ee4,47.681466028842991,-122.10096004991611,-255,2018-03-14T00:25:01.2054110Z,1527,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,e5803703-6e62-4031-86f3-07cb9c27dde9,47.681508848265494,-122.10091088710189,16,2018-03-14T00:25:04.2059890Z,1528,8,-3,882,1825,-255,0,5,-255,0,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,82bdda98-0d48-4b2e-a090-8e56046ed8e0,47.681508848265494,-122.10091088710189,-255,2018-03-14T00:25:04.2312370Z,1529,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,0347f94b-af0e-4de7-b014-92590c7dc5d0,47.681557446137717,-122.10086059213282,1828,2018-03-14T00:25:07.1846650Z,1530,17,749,6,0,0,7,1829,-1,0,,14


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,784936f4-9d05-4d48-88af-9db80085b531,47.681557446137717,-122.10086059213282,-255,2018-03-14T00:25:07.2083730Z,1531,-255,-255,-255,-255,-255,-255,12,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,204e7e16-8cff-4ab1-8b74-439dbeeff1ab,47.681604690983335,-122.100814406298,1832,2018-03-14T00:25:10.1900670Z,1532,17,955,8,0,-255,17,1832,-2,2,,18


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,39c26f9b-9ba9-4ba3-b784-e5cf73687bbf,47.681604690983335,-122.100814406298,-255,2018-03-14T00:25:10.2173880Z,1533,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,b9b6280b-7157-4671-b9fe-adc78ffdb0e6,47.681649274751386,-122.10076313156334,1835,2018-03-14T00:25:13.2121230Z,1534,15,720,6,6,-255,5,12,-1,-3,,14


51903dcd-e9b2-4efb-a357-b11d6d8fe927,MicrosoftAccount:cd3744e78c2d3d2d,,08cd2686-4519-41b0-9294-7e169f1b7737,47.681649274751386,-122.10076313156334,-255,2018-03-14T00:25:13.2412310Z,1535,-255,-255,-255,-255,-255,-255,-255,-255,-255,,-255


